TransactionID,ProductName,Category,Qty,UnitPrice,SalesAmount
78865,Coke Regular,Drinks,1,₱105.00,₱105.00
78865,Container,Packaging,1,₱10.00,₱10.00
78865,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78871,Bucket Light,Beer,3,₱650.00,"₱1,950.00"
78871,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78871,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78871,Container,Packaging,2,₱10.00,₱20.00
78871,Coke Regular,Drinks,1,₱105.00,₱105.00
78871,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
78871,Yolo,Shake,1,₱20.00,₱20.00
78876,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
78876,Truffle Pasta,Pasta,1,₱435.00,₱435.00
78876,Seafood Chowda,Soup,1,₱365.00,₱365.00
78876,Container,Packaging,1,₱10.00,₱10.00
78876,Viet Coffee,Coffee,1,₱195.00,₱195.00
78876,Coke Regular,Drinks,1,₱55.00,₱55.00
78881,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
78881,Caesar,Salad,1,₱365.00,₱365.00
78881,Coke Regular,Drinks,1,₱105.00,₱105.00
78881,Murica,Coffee,1,₱150.00,₱150.00
78881,Container,Packaging,1,₱10.00,₱10.00
78881,Plain Rice,Add-ons,1,₱65.00,₱65.00
78881,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78885,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78885,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78885,Truffle Pasta,Pasta,1,₱435.00,₱435.00
78885,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78885,Baletea,Tea,1,₱205.00,₱205.00
78885,Coke Zero,Drinks,1,₱105.00,₱105.00
78885,Container,Packaging,1,₱10.00,₱10.00
78885,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78890,Chicken Parm,Entree,1,₱495.00,₱495.00
78890,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78890,Seafood Chowda,Soup,1,₱365.00,₱365.00
78890,Viet Coffee,Coffee,1,₱195.00,₱195.00
78890,Container,Packaging,20,₱10.00,₱200.00
78895,Tokwat Porky Pig,Entree,1,₱395.00,₱395.00
78895,Salmon Rice,Entree,1,₱665.00,₱665.00
78895,Container,Packaging,1,₱10.00,₱10.00
78895,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78901,Bucket Light,Beer,3,₱650.00,"₱1,950.00"
78901,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78901,Bucket Pilsen,Beer,1,₱600.00,₱600.00
78901,Coke Regular,Drinks,1,₱105.00,₱105.00
78901,Container,Packaging,3,₱10.00,₱30.00
78908,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
78908,Caesar,Salad,1,₱365.00,₱365.00
78908,Spanish Latte,Coffee,1,₱195.00,₱195.00
78908,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78908,Container,Packaging,9,₱10.00,₱90.00
78909,Chicken Parm,Entree,1,₱495.00,₱495.00
78909,Caesar,Salad,1,₱365.00,₱365.00
78909,Coke Zero,Drinks,1,₱105.00,₱105.00
78909,Container,Packaging,2,₱10.00,₱20.00
78909,Viet Coffee,Coffee,1,₱200.00,₱200.00
78910,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
78910,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78910,Seafood Chowda,Soup,1,₱365.00,₱365.00
78910,Spanish Latte,Coffee,1,₱195.00,₱195.00
78910,Container,Packaging,21,₱10.00,₱210.00
78911,Bucket Light,Beer,1,₱650.00,₱650.00
78911,Dynamite Ala Carte,Appetizer,1,₱155.00,₱155.00
78911,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
78911,Coke Regular,Drinks,1,₱105.00,₱105.00
78911,Plain Rice,Add-ons,1,₱65.00,₱65.00
78911,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78911,Container,Packaging,12,₱10.00,₱120.00
78912,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
78912,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
78912,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78912,Baletea,Tea,2,₱205.00,₱410.00
78912,Container,Packaging,8,₱10.00,₱80.00
78913,Bucket Light,Beer,3,₱650.00,"₱1,950.00"
78913,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78913,Baletea,Tea,1,₱205.00,₱205.00
78913,Container,Packaging,3,₱10.00,₱30.00
78914,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
78914,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
78914,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78914,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78914,Baletea,Tea,1,₱205.00,₱205.00
78914,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78915,Tapsi & More,Entree,1,₱425.00,₱425.00
78915,Bellagio Mochaccino,Coffee,1,₱225.00,₱225.00
78915,Matcha Frappe,Frappe,1,₱255.00,₱255.00
78917,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
78919,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78919,Salmon Rice,Entree,1,₱665.00,₱665.00
78919,Coke Zero,Drinks,1,₱105.00,₱105.00
78919,Creme Brulee,Dessert,1,₱245.00,₱245.00
78922,Cappuccino,Coffee,1,₱185.00,₱185.00
78922,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
78922,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78926,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78926,Glass Baletea,Tea,1,₱105.00,₱105.00
78926,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78926,Container,Packaging,1,₱10.00,₱10.00
78928,Shrimp & Chips,Appetizer,1,₱415.00,₱415.00
78928,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78928,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
78928,Green Mango Shake,Shake,1,₱225.00,₱225.00
78928,Mango Shake,Shake,1,₱225.00,₱225.00
78928,SOP,Pizza,1,₱425.00,₱425.00
78928,Truffle Pasta,Pasta,1,₱435.00,₱435.00
78928,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
78928,Creme Brulee,Dessert,1,₱245.00,₱245.00
78928,Trash Can,Cocktail,1,₱395.00,₱395.00
78928,Mango Tapioca,Dessert,1,₱245.00,₱245.00
78930,Bucket Cerveza Negra,Beer,1,₱750.00,₱750.00
78930,Bucket Light,Beer,1,₱650.00,₱650.00
78930,Marrow Brulee,Appetizer,1,₱365.00,₱365.00
78930,Tokwat Porky Pig,Appetizer,1,₱395.00,₱395.00
78930,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78930,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
78930,Bread Pudding,Dessert,1,₱215.00,₱215.00
78930,Cerveza Negra,Beer,2,₱150.00,₱300.00
78930,Butter Toast,Side Dish,1,₱45.00,₱45.00
78934,Taco,Appetizer,1,₱345.00,₱345.00
78934,Chicken Parm,Entree,1,₱495.00,₱495.00
78958,Sausage Diablo,Appetizer,1,₱325.00,₱325.00
78958,Caesar,Salad,1,₱365.00,₱365.00
78958,San Mig Pilsen,Beer,1,₱90.00,₱90.00
78958,Chicken Rice,Entree,1,₱405.00,₱405.00
78958,UT-Pork Bowl,Entree,1,₱595.00,₱595.00
78958,Container,Packaging,1,₱10.00,₱10.00
78959,Chicken Parm,Entree,1,₱495.00,₱495.00
78959,Caesar,Salad,1,₱365.00,₱365.00
78959,Baletea,Tea,1,₱205.00,₱205.00
78959,Plain Rice,Add-ons,2,₱65.00,₱130.00
78959,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78960,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78960,Salmon Rice,Entree,1,₱665.00,₱665.00
78960,Baletea,Tea,1,₱205.00,₱205.00
78960,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78960,Spanish Latte,Coffee,1,₱195.00,₱195.00
78960,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78960,Container,Packaging,1,₱10.00,₱10.00
78960,Plain Rice,Add-ons,2,₱65.00,₱130.00
78961,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
78961,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78961,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78961,Baletea,Tea,2,₱205.00,₱410.00
78961,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78961,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78962,Chicken Parm,Entree,1,₱495.00,₱495.00
78962,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78962,Viet Coffee,Coffee,1,₱195.00,₱195.00
78962,Baletea,Tea,1,₱205.00,₱205.00
78962,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78962,Container,Packaging,1,₱10.00,₱10.00
78962,Salmon Rice,Entree,1,₱665.00,₱665.00
78962,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78963,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
78963,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78963,Chicken Parm,Entree,1,₱495.00,₱495.00
78963,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78963,Baletea,Tea,1,₱205.00,₱205.00
78963,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78964,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
78964,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78964,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78964,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78964,Baletea,Tea,2,₱205.00,₱410.00
78964,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78964,Container,Packaging,1,₱10.00,₱10.00
78964,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
78964,Caesar,Salad,1,₱365.00,₱365.00
78964,Spanish Latte,Coffee,1,₱195.00,₱195.00
78964,Plain Rice,Add-ons,2,₱65.00,₱130.00
78965,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78965,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78965,Viet Coffee,Coffee,1,₱195.00,₱195.00
78965,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
78965,Plain Rice,Add-ons,2,₱65.00,₱130.00
78965,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78966,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
78966,Caesar,Salad,1,₱365.00,₱365.00
78966,Coke Regular,Drinks,1,₱105.00,₱105.00
78966,Plain Rice,Add-ons,2,₱65.00,₱130.00
78966,Baletea,Tea,1,₱205.00,₱205.00
78966,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78966,Container,Packaging,1,₱10.00,₱10.00
78966,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
78966,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78966,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78966,Chicken Parm,Entree,1,₱495.00,₱495.00
78966,Plain Rice,Add-ons,1,₱65.00,₱65.00
78967,Salmon Rice,Entree,1,₱665.00,₱665.00
78967,Caesar,Salad,1,₱365.00,₱365.00
78967,Spanish Latte,Coffee,1,₱195.00,₱195.00
78967,Baletea,Tea,1,₱205.00,₱205.00
78967,Plain Rice,Add-ons,3,₱65.00,₱195.00
78967,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78967,Container,Packaging,1,₱10.00,₱10.00
78968,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
78968,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78968,Spanish Latte,Coffee,1,₱195.00,₱195.00
78968,Baletea,Tea,1,₱205.00,₱205.00
78968,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78968,Container,Packaging,3,₱10.00,₱30.00
78969,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
78969,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78969,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78969,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78969,Baletea,Tea,1,₱205.00,₱205.00
78969,Plain Rice,Add-ons,1,₱65.00,₱65.00
78969,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78970,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
78970,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
78970,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78970,Chicken Parm,Entree,1,₱495.00,₱495.00
78970,Baletea,Tea,1,₱205.00,₱205.00
78970,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78970,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78970,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
78970,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78970,Spanish Latte,Coffee,1,₱195.00,₱195.00
78970,Container,Packaging,2,₱10.00,₱20.00
78971,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
78971,Bucket Pilsen,Beer,1,₱600.00,₱600.00
78971,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78971,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78971,Chicken Parm,Entree,1,₱495.00,₱495.00
78971,Baletea,Tea,1,₱205.00,₱205.00
78971,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78972,Salmon Rice,Entree,1,₱665.00,₱665.00
78972,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78972,Spanish Latte,Coffee,1,₱195.00,₱195.00
78972,Baletea,Tea,1,₱205.00,₱205.00
78972,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78973,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78973,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78973,Spanish Latte,Coffee,1,₱195.00,₱195.00
78973,Baletea,Tea,1,₱205.00,₱205.00
78973,Plain Rice,Add-ons,3,₱65.00,₱195.00
78973,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78973,Container,Packaging,1,₱10.00,₱10.00
78974,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
78974,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78974,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78974,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78974,Baletea,Tea,1,₱205.00,₱205.00
78974,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78974,Container,Packaging,1,₱10.00,₱10.00
78975,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
78975,Tailgate Ribs,Entree,1,₱595.00,₱595.00
78975,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78975,Chicken Parm,Entree,1,₱495.00,₱495.00
78975,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78975,Baletea,Tea,1,₱205.00,₱205.00
78975,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78976,Chicken Parm,Entree,1,₱495.00,₱495.00
78976,Mac & Cheese,Pasta,1,₱445.00,₱445.00
78976,Viet Coffee,Coffee,1,₱195.00,₱195.00
78976,Caesar,Salad,1,₱365.00,₱365.00
78976,Plain Rice,Add-ons,2,₱65.00,₱130.00
78976,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78976,Container,Packaging,1,₱10.00,₱10.00
78976,Salmon Rice,Entree,1,₱665.00,₱665.00
78976,Plain Rice,Add-ons,1,₱65.00,₱65.00
78977,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
78977,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
78977,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
78977,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
78977,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
78977,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
78977,Plain Rice,Add-ons,4,₱65.00,₱260.00
78977,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
78977,Container,Packaging,1,₱10.00,₱10.00
79003,Corned Beef Plate,Breakfast,1,₱199.00,₱199.00
79003,Good Morning Sunshine,Breakfast,1,₱199.00,₱199.00
79003,Kawali Bowl,Entree,1,₱199.00,₱199.00
79003,Breakfast Pudding,Dessert,1,₱199.00,₱199.00
79003,T.O. Container,Packaging,5,₱20.00,₱100.00
79004,Oxtail Soup,Soup,1,₱795.00,₱795.00
79004,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
79004,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79004,Kawali Bowl,Entree,1,₱199.00,₱199.00
79004,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
79004,Strawberry Matcha Latte,Coffee,1,₱245.00,₱245.00
79004,Container,Packaging,3,₱10.00,₱30.00
79004,Kawali Bowl,Entree,1,₱199.00,₱199.00
79004,Container,Packaging,3,₱10.00,₱30.00
79009,Bunwich Ala UTB,Burger/Wrap & More,1,₱375.00,₱375.00
79009,Coke Zero,Drinks,1,₱105.00,₱105.00
79011,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
79011,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79012,Seafood Chowda,Soup,1,₱365.00,₱365.00
79012,Caesar,Salad,1,₱365.00,₱365.00
79015,Grilled Tuna,Entree,1,₱395.00,₱395.00
79015,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
79015,Chicken Parm,Entree,1,₱495.00,₱495.00
79015,Plain Rice,Add-ons,1,₱65.00,₱65.00
79015,Honey Lemon J,Drinks,2,₱135.00,₱270.00
79015,Container,Packaging,1,₱10.00,₱10.00
79015,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
79015,Container,Packaging,1,₱10.00,₱10.00
79017,SOP,Pizza,1,₱425.00,₱425.00
79017,Spanish Latte,Coffee,1,₱195.00,₱195.00
79017,Truffle Pasta,Pasta,1,₱435.00,₱435.00
79021,Honey Lemon J,Drinks,1,₱135.00,₱135.00
79021,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
79021,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
79021,Caesar,Salad,1,₱365.00,₱365.00
79021,Mac & Cheese,Pasta,1,₱445.00,₱445.00
79021,Tailgate Ribs,Entree,1,₱595.00,₱595.00
79022,Taco,Appetizer,1,₱345.00,₱345.00
79022,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
79022,Rootbeer Float Rated G,Drinks,1,₱225.00,₱225.00
79022,Truffle Pasta,Pasta,1,₱435.00,₱435.00
79022,K. Beef Bowl,Entree,1,₱895.00,₱895.00
79024,Salmon Rice,Entree,1,₱665.00,₱665.00
79024,Oxtail Soup,Soup,1,₱795.00,₱795.00
79024,K. Beef Bowl,Entree,1,₱895.00,₱895.00
79024,Baletea,Tea,1,₱205.00,₱205.00
79024,Mango Tapioca,Dessert,1,₱245.00,₱245.00
79025,Bucket Light,Beer,1,₱650.00,₱650.00
79025,Grilled Tuna,Entree,1,₱395.00,₱395.00
79025,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
79025,Bucket Light,Beer,1,₱650.00,₱650.00
79028,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
79028,Honey Lemon J,Drinks,1,₱135.00,₱135.00
79028,Rootbeer Float Rated G,Drinks,1,₱225.00,₱225.00
79028,Trash Can,Cocktail,1,₱395.00,₱395.00
79028,Rootbeer Float,Drinks,1,₱225.00,₱225.00
79028,Trash Can,Dessert,1,₱395.00,₱395.00
79030,Honey-Sriracha Chicken,Entree,2,₱375.00,₱750.00
79030,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
79030,Truffle Pasta,Pasta,1,₱435.00,₱435.00
79030,Salis Curry Steak,Entree,1,₱425.00,₱425.00
79030,Salmon Rice,Entree,1,₱665.00,₱665.00
79030,Cerveza Negra,Beer,1,₱150.00,₱150.00
79030,Coke Zero,Drinks,2,₱105.00,₱210.00
79030,Salmon Rice,Entree,1,₱665.00,₱665.00
79030,Cerveza Negra,Beer,1,₱150.00,₱150.00
79032,Vanilla Latte,Coffee,1,₱205.00,₱205.00
79034,Bucket Superdry,Beer,1,₱750.00,₱750.00
79034,Tokwat Porky Pig,Appetizer,1,₱395.00,₱395.00
79034,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79034,Tailgate Ribs,Entree,1,₱595.00,₱595.00
79034,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
79034,San Mig Pilsen,Beer,2,₱120.00,₱240.00
79035,Cappuccino,Coffee,1,₱185.00,₱185.00
79038,Bucket Assorted,Beer,1,₱750.00,₱750.00
79038,Tokwat Porky Pig,Appetizer,1,₱395.00,₱395.00
79038,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
79038,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
79038,Superdry,Beer,2,₱0.00,₱0.00
79038,Negra,Beer,4,₱0.00,₱0.00
79038,Bucket Assorted,Beer,1,₱750.00,₱750.00
79038,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
79038,Superdry,Beer,2,₱0.00,₱0.00
79038,Negra,Beer,4,₱0.00,₱0.00
79040,Caramel Macchiato,Coffee,1,₱195.00,₱195.00
79040,Dark Choco Chip Frappe,Frappe,1,₱285.00,₱285.00
79040,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79040,Cajun Pasta,Pasta,1,₱425.00,₱425.00
79040,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
79041,Bucket Light,Beer,4,₱650.00,"₱2,600.00"
79041,Tokwat Porky Pig,Appetizer,1,₱395.00,₱395.00
79041,Tailgate Ribs,Entree,1,₱595.00,₱595.00
79041,Bellagio Mochaccino,Coffee,2,₱225.00,₱450.00
79041,Bucket Light,Beer,4,₱650.00,"₱2,600.00"
79044,Strawberry Matcha Frappe,Frappe,1,₱285.00,₱285.00
79044,Dark Choco Chip Frappe,Frappe,1,₱285.00,₱285.00
79044,Salted Caramel Frappe,Frappe,1,₱255.00,₱255.00
79044,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79045,Salmon Rice,Entree,1,₱665.00,₱665.00
79045,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79045,Spanish Latte,Coffee,1,₱195.00,₱195.00
79045,Plain Rice,Add-ons,1,₱65.00,₱65.00
79045,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79045,Container,Packaging,1,₱10.00,₱10.00
79048,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
79048,Tailgate Ribs,Entree,1,₱595.00,₱595.00
79048,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79048,Chicken Parm,Entree,1,₱495.00,₱495.00
79048,Baletea,Tea,1,₱205.00,₱205.00
79048,Plain Rice,Add-ons,1,₱65.00,₱65.00
79048,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79051,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
79051,Caesar,Salad,1,₱365.00,₱365.00
79051,Viet Coffee,Coffee,1,₱195.00,₱195.00
79051,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79051,Plain Rice,Add-ons,4,₱65.00,₱260.00
79051,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79051,Container,Packaging,2,₱10.00,₱20.00
79054,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
79054,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
79054,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79054,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
79054,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
79054,Plain Rice,Add-ons,4,₱65.00,₱260.00
79054,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79054,Container,Packaging,1,₱10.00,₱10.00
79057,Chicken Parm,Entree,1,₱495.00,₱495.00
79057,Mac & Cheese,Pasta,1,₱445.00,₱445.00
79057,Baletea,Tea,1,₱205.00,₱205.00
79057,Spanish Latte,Coffee,1,₱195.00,₱195.00
79057,Plain Rice,Add-ons,1,₱65.00,₱65.00
79057,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79060,Tailgate Ribs,Entree,1,₱595.00,₱595.00
79060,Chicken Parm,Entree,1,₱495.00,₱495.00
79060,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79060,Baletea,Tea,2,₱205.00,₱410.00
79060,Plain Rice,Add-ons,3,₱65.00,₱195.00
79060,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79063,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
79063,Bucket Pilsen,Beer,1,₱600.00,₱600.00
79063,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
79063,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79063,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79063,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
79063,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79066,Salmon Rice,Entree,1,₱665.00,₱665.00
79066,Mac & Cheese,Pasta,1,₱445.00,₱445.00
79066,Caesar,Salad,1,₱365.00,₱365.00
79066,Spanish Latte,Coffee,1,₱195.00,₱195.00
79066,Plain Rice,Add-ons,4,₱65.00,₱260.00
79066,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79066,Container,Packaging,5,₱10.00,₱50.00
79069,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
79069,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
79069,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79069,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
79069,Baletea,Tea,1,₱205.00,₱205.00
79069,Plain Rice,Add-ons,1,₱65.00,₱65.00
79069,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79072,Chicken Parm,Entree,1,₱495.00,₱495.00
79072,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79072,Viet Coffee,Coffee,1,₱195.00,₱195.00
79072,Baletea,Tea,1,₱205.00,₱205.00
79072,Plain Rice,Add-ons,3,₱65.00,₱195.00
79072,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79072,Container,Packaging,1,₱10.00,₱10.00
79075,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
79075,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79075,Chicken Parm,Entree,1,₱495.00,₱495.00
79075,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
79075,Baletea,Tea,1,₱205.00,₱205.00
79075,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79078,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
79078,Caesar,Salad,1,₱365.00,₱365.00
79078,Spanish Latte,Coffee,1,₱195.00,₱195.00
79078,Plain Rice,Add-ons,2,₱65.00,₱130.00
79078,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
79081,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
79081,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
79081,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
79081,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
79081,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
79081,Plain Rice,Add-ons,5,₱65.00,₱325.00
